f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,label
-219.025146484375,107.97630310058594,-57.782920837402344,2.5743298530578613,-17.44645881652832,-11.9712495803833,-7.197906970977783,-1.292375922203064,-1.0802758932113647,0.7837570905685425,-4.133992671966553,0.5828217267990112,-4.272691249847412,-1.5066921710968018,-3.090871572494507,-4.797844409942627,-7.782581806182861,8.073573112487793,-7.0821852684021,0.880882203578949,-6.249380111694336,-2.5854697227478027,-5.433396816253662,-3.00703501701355,-4.222872257232666,1.153871774673462,-1.9490011930465698,-2.1541171073913574,-6.467475414276123,-0.6893718838691711,-3.837862014770508,-1.2922146320343018,0.8351902961730957,4.455763339996338,8.349974632263184,6.924844741821289,2.5375547409057617,2.4958503246307373,1.3791269063949585,3.2675962448120117,61.080413818359375,38.59104537963867,39.910770416259766,25.824249267578125,19.404184341430664,14.013374328613281,13.798727989196777,21.832828521728516,8.765307426452637,9.212926864624023,7.120675086975098,7.1292829513549805,6.53486967086792,6.529348373413086,4.365072250366211,6.421508312225342,7.93473482131958,7.145391941070557,8.025596618652344,6.0674567222595215,5.428425312042236,5.087031841278076,3.6421523094177246,4.219133377075195,4.48417329788208,7.0368733406066895,4.6333909034729,3.817864179611206,5.4756646156311035,4.426522254943848,6.407400131225586,6.7859392166137695,9.436384201049805,14.95812702178955,17.7605037689209,17.797725677490234,13.106892585754395,8.739107131958008,9.57654094696045,10.379433631896973,-44.74713134765625,14.890278816223145,0.13594996675531915,0.07932532981081292,22.16665102561695,16.020756640115735,20.271283349265584,19.15169017551762,18.144397222819222,20.809863385213056,51.58542938819771,6.183863554922168,7.108372291300238,5.5794537089052305,4.390848503779688,3.1543760386574036,4.567739038771978,8.139642672696771,0.3995284140110016,0.3214268684387207,0.29949140548706055,0.3474341034889221,0.349577397108078,0.5159144401550293,0.49574893712997437,0.4610740542411804,0.33190855383872986,0.38191157579421997,0.4769909977912903,0.3655622899532318,0.28624656796455383,0.24091072380542755,0.2894841730594635,0.31816592812538147,0.2342948615550995,0.3062331974506378,0.31756508350372314,0.3299720883369446,0.25968000292778015,0.29937222599983215,0.33974313735961914,0.24891269207000732,35.436766799905115,0.059323590248823166,0.04540713131427765,0.6384725570678711,0.0,0.0,1
-252.28123474121094,114.5484848022461,-51.201141357421875,-14.283090591430664,-18.392515182495117,-8.567424774169922,-11.494979858398438,4.92919921875,-5.870847225189209,1.0867602825164795,-4.514561653137207,-5.26979923248291,-4.604862213134766,-5.6827898025512695,-5.963202953338623,-2.553816318511963,-5.349481105804443,-1.6866436004638672,-3.8631656169891357,-1.8046875,-8.125283241271973,-7.749938488006592,-6.137496471405029,2.377437114715576,1.0473626852035522,9.0914945602417,1.1841685771942139,-3.4166646003723145,-4.598533630371094,0.6456470489501953,-1.2767752408981323,0.3699166774749756,-3.127473831176758,-3.953469753265381,-1.18588387966156,1.8020787239074707,-5.7730393409729,-0.9254185557365417,-2.224675416946411,-1.2749078273773193,59.02189636230469,40.52140426635742,47.507652282714844,19.803560256958008,22.67049217224121,13.15780258178711,15.739899635314941,14.658035278320312,9.468165397644043,10.687812805175781,7.4362688064575195,6.871169090270996,7.736965179443359,6.09546422958374,5.774709701538086,6.068313121795654,6.17445182800293,6.412398338317871,7.247347831726074,6.985316753387451,7.1162190437316895,7.767568588256836,8.069855690002441,14.137067794799805,16.9750919342041,15.513460159301758,10.175272941589355,10.494640350341797,9.49179458618164,5.768920421600342,6.180511951446533,6.14666223526001,6.103328704833984,7.512441635131836,6.484460830688477,5.211940288543701,5.695768356323242,6.320575714111328,5.4901204109191895,4.843069553375244,-47.43177032470703,15.169468879699707,0.14370013297872342,0.09129267085362007,19.97880972804762,15.443185249230739,20.155399771804117,19.120630322797066,19.557779418100864,18.924752537734854,50.93559228390886,4.301943850451411,5.7656522707012305,4.592293961378807,4.721865529803864,4.088573910090619,2.704048435158447,8.360931216816656,0.38103538751602173,0.19359755516052246,0.20093712210655212,0.3002980649471283,0.36213403940200806,0.40985631942749023,0.44226497411727905,0.45343801379203796,0.32312071323394775,0.3418284058570862,0.4655945897102356,0.5151687264442444,0.29016023874282837,0.17055059969425201,0.1982327103614807,0.26412269473075867,0.29351866245269775,0.3274458050727844,0.30092552304267883,0.34657394886016846,0.29901787638664246,0.3137548863887787,0.3473377823829651,0.3165492117404938,43.19978505782042,0.04776916280388832,0.03555760532617569,0.6376950144767761,0.0,0.0,1
-213.00975036621094,74.25630950927734,-50.91463851928711,-25.027429580688477,-21.53247833251953,-15.67299747467041,-12.577812194824219,-2.3186099529266357,-12.225326538085938,-2.9127376079559326,-10.662869453430176,-1.2793275117874146,-9.685186386108398,-0.34300845861434937,-6.935424327850342,-9.34399700164795,-3.587214708328247,-3.9571406841278076,-7.946301460266113,-1.3163540363311768,-11.671602249145508,-5.404013633728027,-5.616343975067139,-0.23174220323562622,3.9233644008636475,11.302225112915039,1.4141510725021362,-1.28313148021698,-3.278146266937256,1.1683346033096313,1.7039247751235962,3.899487018585205,-7.10940408706665,-2.3767449855804443,-0.5248769521713257,0.9895309805870056,-3.64060378074646,-1.098813772201538,-2.4617767333984375,1.4428305625915527,71.9079818725586,55.674320220947266,47.723026275634766,22.028234481811523,20.924861907958984,12.179206848144531,15.88626480102539,20.13717269897461,13.567585945129395,10.772335052490234,10.936349868774414,10.203999519348145,8.88581657409668,8.527615547180176,4.981418132781982,8.580063819885254,5.5497002601623535,7.673612117767334,8.864999771118164,6.630134105682373,7.925598621368408,6.469712734222412,8.152823448181152,16.909502029418945,23.834735870361328,22.11851692199707,13.476661682128906,14.23659610748291,14.083616256713867,11.543996810913086,9.096189498901367,7.761685848236084,8.677437782287598,8.384737014770508,6.339095592498779,6.457031726837158,6.067263126373291,7.908759593963623,7.183345794677734,6.948614597320557,-47.67385482788086,14.823854446411133,0.1810796210106383,0.14255517417326022,19.26792234454245,16.464732326709452,22.05027175315843,20.176589021896202,20.228201969893234,19.021035296436374,51.645379920385174,4.753483722828483,6.905232630764805,6.965663993446911,6.871581522963209,3.7842811993293988,3.269530099297281,8.50535549518914,0.3124185800552368,0.18941883742809296,0.23301072418689728,0.3311944007873535,0.3391013741493225,0.3838632106781006,0.39543822407722473,0.43433988094329834,0.33393219113349915,0.39812225103378296,0.49397775530815125,0.4672949016094208,0.24511416256427765,0.15744544565677643,0.21616627275943756,0.2981453537940979,0.27539902925491333,0.3204801678657532,0.32439348101615906,0.3510948121547699,0.2817440330982208,0.3305191397666931,0.32913312315940857,0.3106944262981415,45.8537649333835,0.07477931678295135,0.06278746575117111,0.5914096832275391,0.0,0.0,1
-210.32733154296875,69.14791870117188,-43.88043212890625,-14.978055000305176,-26.653392791748047,-13.659516334533691,-9.21932601928711,1.3826404809951782,-4.693142414093018,-6.041592121124268,-8.547480583190918,-6.016969203948975,-13.294676780700684,-7.653020858764648,-16.25278091430664,-5.148681640625,-10.098954200744629,-5.755230903625488,-6.72238826751709,-2.6677892208099365,-12.085790634155273,-2.5542795658111572,-9.961862564086914,2.1323649883270264,1.464896321296692,8.07197380065918,3.8430705070495605,-2.6280627250671387,-3.97255539894104,2.0420265197753906,-0.23331686854362488,0.5430639386177063,-4.97256326675415,-4.154345989227295,-1.6539876461029053,0.7642927765846252,-5.695995807647705,-1.568979263305664,-2.5273430347442627,0.7392997145652771,68.26349639892578,45.923561096191406,47.6736946105957,27.332836151123047,18.062692642211914,13.3888521194458,13.612468719482422,20.097759246826172,11.973538398742676,12.679302215576172,5.877875328063965,9.373668670654297,6.237371921539307,6.335360527038574,8.845033645629883,7.329668045043945,6.830481052398682,8.565082550048828,5.958714962005615,7.6628522872924805,6.099237442016602,5.860106468200684,7.348043441772461,14.288856506347656,20.150033950805664,16.79994010925293,13.155182838439941,12.111108779907227,13.913444519042969,9.797654151916504,7.467780590057373,5.810266971588135,6.134120941162109,6.989927768707275,5.122314453125,4.887206554412842,5.790398597717285,7.767288684844971,5.651322841644287,5.123329162597656,-44.94597244262695,13.749117851257324,0.18865836934840424,0.15259839947260764,19.78297657665928,16.970595037517846,20.568128460784273,19.8587822059091,19.098563173050483,19.258934956576486,52.41426522573626,4.0458538815047635,7.490658764366172,5.777015350165333,4.986198162743525,3.0057953005313407,4.42228715505714,7.964546186145987,0.29246675968170166,0.20032118260860443,0.2539232671260834,0.3585560917854309,0.3922125995159149,0.4432600736618042,0.4958268702030182,0.48993316292762756,0.3137276768684387,0.36465102434158325,0.4514733850955963,0.4510890543460846,0.21867293119430542,0.19362272322177887,0.23740416765213013,0.308596670627594,0.31374332308769226,0.3444662094116211,0.33541712164878845,0.36064526438713074,0.25372010469436646,0.2930922210216522,0.302750825881958,0.30751457810401917,34.4584665311095,0.06240379437804222,0.04744743928313255,0.5916188359260559,0.0,0.0,1
-225.35987854003906,87.8095703125,-50.085575103759766,-16.50901985168457,-15.445021629333496,-14.952116012573242,-10.032926559448242,0.09083368629217148,-12.687514305114746,2.5786592960357666,-13.76759147644043,0.1959644854068756,-9.709578514099121,-0.1921258419752121,-9.351423263549805,-8.999675750732422,-5.728305339813232,-4.609071731567383,-3.2193174362182617,-4.340081214904785,-8.096635818481445,-8.57823371887207,-7.240410327911377,-1.2755085229873657,1.1864029169082642,10.186931610107422,1.1845582723617554,-0.5207157731056213,-1.7564276456832886,4.645042419433594,-0.22284463047981262,2.414015054702759,-3.7281293869018555,-2.216560125350952,-0.1448543220758438,2.548921823501587,-3.9061245918273926,-0.04906248673796654,-1.333486795425415,0.7389770150184631,58.033321380615234,42.62794876098633,42.601192474365234,19.38885498046875,21.765605926513672,17.60492706298828,13.040586471557617,18.11859703063965,14.948365211486816,11.612960815429688,11.353607177734375,8.746652603149414,6.938966751098633,8.480853080749512,5.898613929748535,9.640283584594727,6.765352249145508,8.755982398986816,5.787051200866699,8.14352798461914,7.677099227905273,7.473852634429932,9.093878746032715,15.860006332397461,20.47358512878418,19.987504959106445,12.859440803527832,12.482854843139648,13.346087455749512,10.598709106445312,6.32633638381958,6.9592180252075195,6.306952953338623,7.405957221984863,5.578139781951904,5.677059650421143,5.538339138031006,6.17474889755249,5.656497478485107,5.3519792556762695,-45.443275451660156,14.05491828918457,0.15671750332446807,0.1134878537862164,19.692626914421282,17.042366501278806,21.5208319781061,19.958626551349838,19.2955640780436,18.596304444067222,52.010484813019524,5.002283080476613,7.024436018522542,6.0413243789440205,5.835127920437919,3.4964709715875646,3.6784783021269387,8.30089964185212,0.3094131648540497,0.17327997088432312,0.22854232788085938,0.3491516411304474,0.36422884464263916,0.4066373407840729,0.43411773443222046,0.4687172770500183,0.33200347423553467,0.3976639211177826,0.4825040400028229,0.5075961351394653,0.2287617176771164,0.14701403677463531,0.21705162525177002,0.29867756366729736,0.27173325419425964,0.32511138916015625,0.31475919485092163,0.34464776515960693,0.267137348651886,0.32481977343559265,0.3286362290382385,0.3165314495563507,45.72884774499592,0.05202879756689072,0.03331111744046211,0.6256528496742249,0.0,0.0,1
-203.72250366210938,76.75115966796875,23.9872989654541,30.047866821289062,0.8671080470085144,-2.946488618850708,-9.401396751403809,-2.433147430419922,-7.764636516571045,-6.157707214355469,-5.760428428649902,1.8151414394378662,-6.957266807556152,2.497443437576294,-5.887568473815918,-0.8299595713615417,-2.881944417953491,2.844496726989746,-5.922002792358398,-1.7245482206344604,-3.9459667205810547,-1.7883528470993042,-5.103131294250488,1.0749245882034302,-4.726906776428223,2.060762882232666,-3.1398820877075195,1.640971302986145,-0.7617080211639404,3.06923246383667,-4.7679290771484375,-0.6604835391044617,-5.494142055511475,-0.8412295579910278,-2.495750904083252,0.6364414095878601,-4.113772392272949,1.7454164028167725,-1.50667405128479,2.079942226409912,90.18462371826172,69.77062225341797,31.239919662475586,35.79970169067383,23.391935348510742,14.72834587097168,18.45078468322754,11.527897834777832,12.419450759887695,13.479052543640137,11.501484870910645,11.251435279846191,12.165271759033203,7.792271614074707,10.161812782287598,8.544671058654785,7.732185363769531,5.585371971130371,5.3940839767456055,6.726055145263672,7.281357288360596,5.329214096069336,6.799488067626953,5.442707538604736,5.685247421264648,5.168042182922363,6.151549339294434,8.752079963684082,8.764030456542969,8.936240196228027,7.625147819519043,7.513439178466797,7.324132919311523,5.492741584777832,6.328433513641357,6.565017223358154,6.088237285614014,4.807408809661865,4.979714870452881,5.872402667999268,-42.82234191894531,14.767542839050293,0.16577667885638298,0.13200045651792647,23.00337293078524,16.47648672608412,19.05500617140499,18.910108821066217,18.384700006025337,16.704732592673974,51.61564629520923,4.875778698494204,5.6574267416143025,4.82580890382361,4.6621509213034855,3.398783570589393,2.7613761349795007,8.169043412597532,0.31203749775886536,0.413482666015625,0.46153876185417175,0.41132935881614685,0.3950926661491394,0.3598659634590149,0.3405647575855255,0.38797011971473694,0.38457268476486206,0.4345581829547882,0.38246411085128784,0.29183897376060486,0.2855788469314575,0.339325875043869,0.32423755526542664,0.3102634847164154,0.35164135694503784,0.3407079577445984,0.3010987639427185,0.34834250807762146,0.3143169581890106,0.3503504693508148,0.3252687454223633,0.26067617535591125,37.7413965487373,0.07753398269414902,0.03430590033531189,0.4708184003829956,0.0,0.0,1
-344.306640625,103.50277709960938,10.319746017456055,22.376996994018555,-2.1126253604888916,-9.5562744140625,-4.80278205871582,-9.921792984008789,3.6006884574890137,-0.15123416483402252,5.442904949188232,1.452358365058899,-2.953176736831665,4.456908702850342,-11.169523239135742,7.711470127105713,-1.3528248071670532,4.812267780303955,0.7150037288665771,-0.19016724824905396,6.895984172821045,17.275569915771484,4.008439540863037,8.462322235107422,1.0358747243881226,10.06767749786377,-0.20251943171024323,2.82672381401062,1.8523184061050415,6.697288990020752,-0.4306481182575226,1.3667969703674316,-2.6406240463256836,-0.4265023469924927,-1.2090729475021362,6.310420036315918,-1.0374207496643066,-0.16161717474460602,5.0658440589904785,4.250901699066162,79.4922103881836,53.41083908081055,36.20196533203125,26.288227081298828,19.551620483398438,15.642168045043945,10.373794555664062,15.125678062438965,11.466490745544434,9.304460525512695,9.273110389709473,9.439552307128906,6.667335033416748,7.76186466217041,10.817967414855957,6.8010573387146,7.582424163818359,5.195626258850098,7.05945348739624,11.85200309753418,12.753010749816895,12.574999809265137,9.428972244262695,9.118059158325195,7.842097282409668,8.601288795471191,9.141717910766602,7.500917911529541,10.386955261230469,11.922554969787598,10.389892578125,8.869342803955078,9.184576988220215,8.104621887207031,8.276605606079102,7.872765064239502,9.11942195892334,8.533873558044434,9.829886436462402,9.862641334533691,-46.926631927490234,15.05132007598877,0.10275203623670212,0.06942022556883695,23.158388573910674,17.7939325548719,19.76715262516194,19.310393460377185,18.484847091527083,20.529404887815932,51.61194602717926,4.218246445222528,5.788102381388232,4.922435185265958,3.7012407347981475,3.311531937584196,3.8419385794010963,8.173968687755464,0.361263245344162,0.2839551866054535,0.35229793190956116,0.40205565094947815,0.429909348487854,0.27263814210891724,0.27337318658828735,0.2928551137447357,0.3347182273864746,0.3937315046787262,0.3043581247329712,0.33082467317581177,0.33895567059516907,0.28671303391456604,0.3429710865020752,0.3234257698059082,0.3634485602378845,0.25703367590904236,0.27650922536849976,0.29015639424324036,0.28701525926589966,0.38150057196617126,0.2795647084712982,0.3209581673145294,45.91505857048103,0.02091331221163273,0.010231523774564266,0.6303348541259766,0.0,0.0,1
-270.30517578125,102.11080932617188,-7.416961193084717,44.4320182800293,-1.6396201848983765,-0.89983731508255,-8.358683586120605,-12.8533353805542,-2.998368978500366,-1.3228510618209839,-5.63823938369751,6.655483722686768,-1.948385238647461,5.411143779754639,4.935483932495117,-2.4525680541992188,0.5549930930137634,6.3679518699646,-7.485158920288086,5.579629898071289,-3.402374267578125,1.948686122894287,-3.3618154525756836,0.9226283431053162,-0.8099324107170105,-0.025430982932448387,-1.2293294668197632,2.8302628993988037,-1.0051252841949463,5.213891506195068,-0.38520780205726624,0.8085296154022217,-1.002200961112976,-0.5088359713554382,-0.032150328159332275,-1.5836976766586304,-1.41961669921875,-1.9737598896026611,-0.8243650197982788,0.42168059945106506,87.08111572265625,61.74504470825195,34.073692321777344,30.256088256835938,22.911027908325195,17.44181251525879,16.473434448242188,13.020381927490234,9.535073280334473,13.151618957519531,10.956413269042969,9.34835147857666,8.17548656463623,7.098567485809326,4.903806209564209,8.215649604797363,5.045627117156982,7.06779146194458,6.7192864418029785,7.240110397338867,7.083198070526123,4.199851036071777,5.123771667480469,5.5530009269714355,4.444176197052002,4.31295919418335,5.997535705566406,7.7912278175354,9.492826461791992,8.551515579223633,6.921517848968506,9.006295204162598,9.045340538024902,5.661422252655029,6.7073140144348145,6.162720203399658,5.772433280944824,5.895240306854248,6.330703258514404,7.84739875793457,-44.60879898071289,15.673223495483398,0.11549409906914894,0.0809133652192346,19.870171040698093,16.09783014677675,21.803945395937994,19.03990373595469,17.14353049140839,20.838372765956453,50.879789885085195,4.202694381970918,5.595681880712156,5.72766508896982,3.7691050162010407,2.8085684044402934,4.681728589002856,6.491833225730552,0.2519797384738922,0.3204125463962555,0.38642847537994385,0.3901141881942749,0.3301863670349121,0.28137996792793274,0.2893814742565155,0.38299649953842163,0.4316568970680237,0.49153876304626465,0.3808726966381073,0.24369215965270996,0.2627774178981781,0.3175102770328522,0.30520954728126526,0.3272235691547394,0.30289188027381897,0.2726379930973053,0.24902476370334625,0.3580612540245056,0.32645878195762634,0.3541695177555084,0.32556918263435364,0.2387036234140396,39.22305763798772,0.041725508868694305,0.021531062200665474,0.5063196420669556,0.0,0.0,1
-221.92831420898438,96.6585693359375,11.597789764404297,18.95176124572754,0.9950175285339355,-6.390810489654541,-16.951120376586914,1.7467319965362549,-9.994041442871094,1.7025177478790283,-7.264614582061768,1.4082025289535522,-5.99922513961792,1.2761098146438599,2.125952959060669,-2.008225917816162,-1.2053688764572144,4.125223159790039,-3.7484264373779297,-0.3247886300086975,1.9898223876953125,-1.2410905361175537,-3.126809597015381,2.6040778160095215,-4.776285648345947,1.0524086952209473,-1.5145559310913086,1.2192574739456177,-1.266038179397583,2.752884864807129,-1.2480665445327759,1.095310926437378,-4.2240824699401855,-0.20709551870822906,-2.882096529006958,0.6031469106674194,-3.577291250228882,0.7127076983451843,-2.1790969371795654,2.3398935794830322,83.54133605957031,63.791099548339844,26.820199966430664,25.36428451538086,20.77948760986328,13.519351959228516,14.04971694946289,12.505434036254883,12.297066688537598,11.49063777923584,9.384336471557617,8.312248229980469,9.242462158203125,7.5468339920043945,6.671706199645996,8.422929763793945,6.886779308319092,5.21876859664917,5.840442180633545,7.364715099334717,6.697074890136719,5.853000164031982,5.627660274505615,5.516036033630371,4.211939334869385,5.0298943519592285,5.303488254547119,8.284754753112793,9.24777889251709,8.637660026550293,9.061670303344727,8.414011001586914,6.909595966339111,5.242574214935303,5.8627729415893555,6.777819633483887,5.679027080535889,5.080714225769043,5.362463474273682,5.943109512329102,-46.00959777832031,14.545428276062012,0.14153403424202127,0.12004312432521308,20.424610894081358,16.138815403524383,19.217182635500578,17.861215303955905,17.32539199116462,16.73535555316863,50.34784640317527,3.946762675999617,4.950852014220414,5.38565741733386,3.5314724082815108,3.4250972276304443,2.5073644344773527,7.609155987725034,0.2850642800331116,0.3806251883506775,0.44945794343948364,0.40718311071395874,0.34470096230506897,0.30326583981513977,0.3214777410030365,0.33208900690078735,0.35649755597114563,0.4727303981781006,0.3345474600791931,0.2604433000087738,0.2978883385658264,0.33433541655540466,0.3448670506477356,0.3291398286819458,0.31862756609916687,0.29744139313697815,0.3099389374256134,0.3006957769393921,0.3091629445552826,0.37650373578071594,0.2930043041706085,0.2786114513874054,38.09940549640786,0.06313619017601013,0.033831886947155,0.4009936451911926,0.0,0.0,1
-294.1572265625,94.50394439697266,21.151945114135742,20.893718719482422,3.508641242980957,2.817506790161133,-8.295150756835938,-3.131741523742676,-10.949203491210938,1.1617144346237183,-7.087979793548584,4.416110992431641,-1.5343201160430908,11.709188461303711,-4.041742324829102,4.595484733581543,2.7506091594696045,-0.34914276003837585,-0.7181991934776306,3.6123313903808594,-1.0000571012496948,4.747958660125732,-1.399828314781189,2.0194342136383057,-2.6844685077667236,1.919790506362915,-3.92522931098938,4.51170539855957,0.6169965267181396,4.1350603103637695,-2.1806955337524414,-1.2029201984405518,-5.291243553161621,-1.1817361116409302,0.20236587524414062,-0.7093795537948608,-3.3704833984375,0.996890127658844,-0.5660036206245422,1.3959583044052124,91.67514038085938,66.22174835205078,29.449995040893555,30.841615676879883,21.738901138305664,14.807110786437988,17.291215896606445,13.505660057067871,11.903038024902344,13.210053443908691,12.038949966430664,11.250934600830078,9.424471855163574,7.760527610778809,10.322355270385742,9.677383422851562,7.093441486358643,7.668251991271973,6.390606880187988,10.047520637512207,8.993583679199219,6.336457252502441,6.7242889404296875,5.116438388824463,6.307336807250977,4.815125465393066,7.24570369720459,11.01243782043457,10.222314834594727,12.409273147583008,7.265085220336914,9.396574974060059,9.052909851074219,6.2540435791015625,7.424668312072754,7.792771816253662,7.260029315948486,7.331714630126953,5.816054821014404,7.734696388244629,-44.31596374511719,15.469304084777832,0.11878220578457446,0.09521367633061967,23.075214987522887,16.689245545040894,21.665382779665116,18.295753407710883,18.494270887578647,17.61824575903045,52.477485304418515,4.969618800362255,5.512700713928132,5.895011823322526,4.177629001806832,2.9904084867274467,2.8543002261574233,8.036444103673098,0.24051105976104736,0.31933072209358215,0.3691764175891876,0.4128865897655487,0.39130595326423645,0.32271459698677063,0.27244704961776733,0.32156243920326233,0.40285658836364746,0.48856836557388306,0.3693646490573883,0.2554098069667816,0.2613051235675812,0.3177523910999298,0.3110499978065491,0.3476475775241852,0.33928635716438293,0.3075816035270691,0.25613799691200256,0.3130630552768707,0.3190411627292633,0.35395312309265137,0.30981892347335815,0.2584129571914673,39.906099001408656,0.03538873419165611,0.015921924263238907,0.49562495946884155,0.0,0.0,1
-239.58963012695312,46.21359634399414,32.35759735107422,24.246112823486328,-13.080663681030273,-1.3691415786743164,-6.433793067932129,-6.627852916717529,-5.721498966217041,1.6226075887680054,-2.621736764907837,-1.1161506175994873,-2.0372977256774902,1.9631857872009277,-8.3608980178833,6.199754238128662,-7.03916072845459,0.6990888714790344,-1.068911075592041,4.874811172485352,0.780947744846344,10.493143081665039,-1.5916985273361206,6.657068729400635,-0.10994900017976761,3.4248340129852295,0.4434780776500702,4.591740608215332,4.274118423461914,5.296450138092041,2.733473539352417,0.7746705412864685,-0.903373122215271,1.025449514389038,-2.246030330657959,2.8857738971710205,-1.4815036058425903,2.4864532947540283,1.5829448699951172,3.875945806503296,86.32566833496094,54.12505340576172,35.31419372558594,31.192352294921875,21.95298957824707,17.155635833740234,10.816963195800781,17.554088592529297,12.114544868469238,11.500617980957031,8.224676132202148,12.57249927520752,8.077848434448242,9.136785507202148,8.912148475646973,6.904741287231445,6.090451240539551,5.705592632293701,6.637182235717773,10.370469093322754,14.517796516418457,11.281166076660156,9.501550674438477,10.166872024536133,8.036286354064941,7.439861297607422,7.424396991729736,7.041322231292725,10.165040969848633,10.270743370056152,9.126038551330566,8.785094261169434,8.855506896972656,8.70411491394043,9.493340492248535,9.010541915893555,9.141956329345703,8.855852127075195,9.869599342346191,10.448060035705566,-45.44129180908203,13.311882972717285,0.19555144614361702,0.14282208794132006,22.684576369869657,17.900218775931506,20.66105540673492,18.39035462259074,18.06861670093383,19.20313289952199,52.410255872966516,4.351403334171573,6.076095006443122,5.16347200558407,4.535521896874612,3.4709935958917613,3.0029649086238726,7.102742058980906,0.26145610213279724,0.25506117939949036,0.2695362865924835,0.34262800216674805,0.3663969337940216,0.2954261600971222,0.3097268044948578,0.3884442448616028,0.46771878004074097,0.40930190682411194,0.30433014035224915,0.278199166059494,0.2855176329612732,0.27845340967178345,0.29486244916915894,0.30246368050575256,0.32661235332489014,0.28491926193237305,0.30957353115081787,0.34733858704566956,0.3671637177467346,0.32169419527053833,0.2901945114135742,0.3169754445552826,56.74092643261644,0.04713030159473419,0.022051667794585228,0.494031697511673,0.0,0.0,1
-214.56967163085938,73.51512145996094,16.660619735717773,24.05019187927246,6.91808557510376,3.345367431640625,-8.672513961791992,-5.001109600067139,-19.810365676879883,3.4004292488098145,-10.16151237487793,3.154507637023926,0.07169821858406067,8.323943138122559,-1.0277190208435059,-5.653664588928223,-1.6461431980133057,-3.9788002967834473,-3.7341253757476807,3.3509573936462402,-3.3997952938079834,-0.3952808082103729,-5.402826309204102,-2.336750030517578,-4.912993907928467,0.36112236976623535,-3.317336320877075,1.8837388753890991,2.4045820236206055,4.97373628616333,-2.2666471004486084,0.8938958048820496,-1.9889839887619019,1.0466505289077759,-1.4515345096588135,1.1485449075698853,-0.9727951288223267,-0.951371431350708,0.5502456426620483,1.3323843479156494,89.97074890136719,64.70972442626953,29.628768920898438,29.832242965698242,20.187143325805664,15.960391998291016,15.0175142288208,11.475481986999512,16.385780334472656,11.082610130310059,10.489922523498535,8.090938568115234,9.215697288513184,8.468378067016602,7.113572597503662,8.37247371673584,6.463430881500244,5.2466278076171875,5.752631187438965,6.350021839141846,5.177936553955078,5.416540622711182,4.966681957244873,4.491913795471191,5.288712501525879,3.159860134124756,6.581380367279053,8.607211112976074,8.792267799377441,9.45651912689209,7.9739861488342285,8.356463432312012,8.168133735656738,4.858898639678955,6.8954668045043945,7.771759510040283,5.6973090171813965,6.355532169342041,6.421294212341309,6.1832756996154785,-41.864139556884766,14.145415306091309,0.1590861868351064,0.12242353062192249,22.277914167558684,16.111389011793857,20.89192625926324,17.61725258602103,17.771983622150966,16.423359288483287,51.66377817809238,4.137554930356255,5.5035288537986755,5.41891079122715,3.8633702583479628,2.9762093623200183,2.310180394813963,7.965360676074837,0.2522067427635193,0.3092312216758728,0.39638426899909973,0.43286100029945374,0.3862815499305725,0.36696335673332214,0.3700707256793976,0.4237414002418518,0.42558544874191284,0.45900478959083557,0.42735761404037476,0.319637268781662,0.21997669339179993,0.2881237864494324,0.31036055088043213,0.31658387184143066,0.3055533766746521,0.31637078523635864,0.31986773014068604,0.3530921936035156,0.3190555274486542,0.30707690119743347,0.3383517265319824,0.280775785446167,39.680896155563936,0.054244738072156906,0.024326149374246597,0.470190167427063,0.0,0.0,1
